firm,aspect,avg_star_rating,n_mentions
Google,job role clarity,2.3333333333333335,3
Google,job security,1.0,1
Google,management,1.8333333333333333,6
Google,pay,3.272727272727273,11
Google,people,3.8333333333333335,12
Google,stress & pressure,1.7777777777777777,9
Google,teamwork & collaboration,3.5555555555555554,9
Google,tools & resources,2.727272727272727,11
Google,training & onboarding,2.8333333333333335,6
Google,work-life balance,3.5,10
Grange-Hotels,teamwork & collaboration,1.0,1
Grange-Hotels,training & onboarding,1.0,1
Grant-Thornton,culture,4.5,2
Grant-Thornton,growth,4.666666666666667,3
Grant-Thornton,management,2.75,4
Grant-Thornton,pay,1.3333333333333333,3
Grant-Thornton,people,3.6,5
Grant-Thornton,remote work,5.0,1
Grant-Thornton,stress & pressure,1.0,1
Grant-Thornton,teamwork & collaboration,3.6666666666666665,6
Grant-Thornton,tools & resources,3.0,2
Grant-Thornton,work-life balance,3.5,2
Grant-Thornton-UK-LLP,benefits,2.6666666666666665,3
Grant-Thornton-UK-LLP,culture,4.0625,16
Grant-Thornton-UK-LLP,diversity & inclusion,2.0,1
Grant-Thornton-UK-LLP,flexibility,3.888888888888889,9
Grant-Thornton-UK-LLP,growth,3.4210526315789473,19
Grant-Thornton-UK-LLP,job role clarity,3.2,5
Grant-Thornton-UK-LLP,management,2.5454545454545454,11
Grant-Thornton-UK-LLP,pay,2.6,10
Grant-Thornton-UK-LLP,people,3.619047619047619,21
Grant-Thornton-UK-LLP,performance feedback,4.0,1
Grant-Thornton-UK-LLP,stress & pressure,1.6,5
Grant-Thornton-UK-LLP,teamwork & collaboration,3.8823529411764706,17
Grant-Thornton-UK-LLP,tools & resources,4.0625,16
Grant-Thornton-UK-LLP,training & onboarding,3.875,8
Grant-Thornton-UK-LLP,work-life balance,3.235294117647059,17
Grosvenor-Casinos,culture,4.166666666666667,6
Grosvenor-Casinos,flexibility,2.1666666666666665,6
Grosvenor-Casinos,growth,3.0,6
Grosvenor-Casinos,management,3.0,2
Grosvenor-Casinos,pay,3.5,8
Grosvenor-Casinos,people,2.75,4
Grosvenor-Casinos,stress & pressure,1.0,3
Grosvenor-Casinos,teamwork & collaboration,4.0,5
Grosvenor-Casinos,tools & resources,2.5,2
Grosvenor-Casinos,training & onboarding,4.0,2
Grosvenor-Casinos,work-life balance,2.625,8
Guardian-News-and-Media,culture,4.0,1
Guardian-News-and-Media,growth,1.5,2
Guardian-News-and-Media,job role clarity,2.0,1
Guardian-News-and-Media,management,1.6666666666666667,3
Guardian-News-and-Media,pay,3.0,2
Guardian-News-and-Media,people,3.0,3
Guardian-News-and-Media,teamwork & collaboration,2.5,2
Guardian-News-and-Media,training & onboarding,2.5,2
Guy-s-and-St-Thomas-NHS-Foundation-Trust,benefits,3.0,2
Guy-s-and-St-Thomas-NHS-Foundation-Trust,culture,3.0,2
Guy-s-and-St-Thomas-NHS-Foundation-Trust,diversity & inclusion,2.0,1
Guy-s-and-St-Thomas-NHS-Foundation-Trust,growth,3.0,3
Guy-s-and-St-Thomas-NHS-Foundation-Trust,job role clarity,2.0,1
Guy-s-and-St-Thomas-NHS-Foundation-Trust,management,2.4,5
Guy-s-and-St-Thomas-NHS-Foundation-Trust,pay,1.0,1
Guy-s-and-St-Thomas-NHS-Foundation-Trust,people,1.5,2
Guy-s-and-St-Thomas-NHS-Foundation-Trust,stress & pressure,1.0,2
Guy-s-and-St-Thomas-NHS-Foundation-Trust,teamwork & collaboration,3.3333333333333335,3
Guy-s-and-St-Thomas-NHS-Foundation-Trust,tools & resources,2.5,2
Guy-s-and-St-Thomas-NHS-Foundation-Trust,training & onboarding,4.0,1
Guy-s-and-St-Thomas-NHS-Foundation-Trust,work-life balance,2.0,1
Gymbox,benefits,4.0,2
Gymbox,job role clarity,1.0,1
Gymbox,pay,4.0,1
Gymbox,teamwork & collaboration,4.0,1
H-and-M,benefits,3.5714285714285716,7
H-and-M,culture,3.375,16
H-and-M,diversity & inclusion,4.0,2
H-and-M,flexibility,3.1176470588235294,17
H-and-M,growth,3.0454545454545454,22
H-and-M,job role clarity,2.2,5
H-and-M,management,2.09375,32
H-and-M,pay,2.75,24
H-and-M,people,3.185185185185185,27
H-and-M,performance feedback,5.0,1
H-and-M,stress & pressure,1.2,10
H-and-M,teamwork & collaboration,3.3529411764705883,17
H-and-M,tools & resources,3.0,5
H-and-M,training & onboarding,2.142857142857143,7
H-and-M,work-life balance,2.6666666666666665,30
HC-One,benefits,1.0,1
HC-One,culture,4.2,5
HC-One,flexibility,1.0,2
HC-One,growth,4.0,3
HC-One,management,2.0,10
HC-One,pay,2.0,10
HC-One,people,3.25,4
HC-One,performance feedback,2.0,1
HC-One,stress & pressure,1.5,2
HC-One,teamwork & collaboration,3.25,4
HC-One,tools & resources,3.0,5
HC-One,training & onboarding,3.6666666666666665,3
HC-One,work-life balance,2.6,5
HM-Courts-and-Tribunals-Service,flexibility,4.0,1
HM-Courts-and-Tribunals-Service,growth,2.0,1
HM-Courts-and-Tribunals-Service,people,1.0,1
HM-Prison-Service,benefits,4.0,2
HM-Prison-Service,flexibility,1.0,2
HM-Prison-Service,growth,4.666666666666667,3
HM-Prison-Service,job security,4.0,1
HM-Prison-Service,management,1.6,5
HM-Prison-Service,pay,1.0,1
HM-Prison-Service,people,3.3333333333333335,3
HM-Prison-Service,teamwork & collaboration,4.0,1
HM-Prison-Service,tools & resources,3.0,3
HM-Prison-Service,training & onboarding,2.5,2
HM-Prison-Service,work-life balance,2.3333333333333335,3
HM-Treasury,benefits,2.0,1
HM-Treasury,culture,4.0,2
HM-Treasury,flexibility,2.0,1
HM-Treasury,growth,3.0,2
HM-Treasury,job role clarity,3.0,2
HM-Treasury,management,2.0,1
HM-Treasury,pay,1.5,2
HM-Treasury,people,4.0,2
HM-Treasury,teamwork & collaboration,4.0,1
HM-Treasury,tools & resources,2.0,2
HM-Treasury,work-life balance,2.6666666666666665,3
HMCTS,benefits,4.0,1
HMCTS,culture,4.0,1
HMCTS,flexibility,4.0,2
HMCTS,growth,1.3333333333333333,3
HMCTS,job security,4.0,1
HMCTS,management,4.0,1
HMCTS,pay,1.0,2
HMCTS,remote work,4.0,1
HMCTS,work-life balance,4.0,1
HSBC-Holdings,benefits,3.9696969696969697,33
HSBC-Holdings,culture,3.28125,32
HSBC-Holdings,diversity & inclusion,3.0,3
HSBC-Holdings,flexibility,3.411764705882353,17
HSBC-Holdings,growth,3.0816326530612246,49
HSBC-Holdings,job role clarity,3.25,16
HSBC-Holdings,job security,2.4,5
HSBC-Holdings,management,1.84375,32
HSBC-Holdings,pay,2.6444444444444444,45
HSBC-Holdings,people,3.5945945945945947,37
HSBC-Holdings,performance feedback,2.3333333333333335,6
HSBC-Holdings,remote work,4.25,4
HSBC-Holdings,stress & pressure,1.9090909090909092,11
HSBC-Holdings,teamwork & collaboration,3.4166666666666665,24
HSBC-Holdings,tools & resources,3.235294117647059,17
HSBC-Holdings,training & onboarding,4.25,8
HSBC-Holdings,travel,4.25,4
HSBC-Holdings,work-life balance,3.4285714285714284,42
Hampshire-County-Council,benefits,3.3333333333333335,3
Hampshire-County-Council,culture,5.0,1
Hampshire-County-Council,flexibility,4.25,4
Hampshire-County-Council,growth,3.0,2
Hampshire-County-Council,job role clarity,2.0,1
Hampshire-County-Council,management,4.4,5
Hampshire-County-Council,pay,2.3333333333333335,3
Hampshire-County-Council,people,3.75,4
Hampshire-County-Council,stress & pressure,5.0,1
Hampshire-County-Council,teamwork & collaboration,4.5,4
Hampshire-County-Council,tools & resources,4.4,5
Hampshire-County-Council,work-life balance,5.0,1
Harris-Federation,benefits,1.0,1
Harris-Federation,culture,2.5,2
Harris-Federation,management,2.5,2
Harris-Federation,work-life balance,4.0,1
Harrods,benefits,4.375,16
Harrods,culture,3.6923076923076925,13
Harrods,diversity & inclusion,2.0,1
Harrods,flexibility,2.7777777777777777,9
Harrods,growth,2.8333333333333335,24
Harrods,job role clarity,2.4,5
Harrods,management,2.3181818181818183,22
Harrods,pay,3.3333333333333335,18
Harrods,people,3.272727272727273,11
Harrods,performance feedback,5.0,1
Harrods,stress & pressure,1.4444444444444444,9
Harrods,teamwork & collaboration,3.5714285714285716,14
Harrods,tools & resources,4.6,5
Harrods,training & onboarding,3.5714285714285716,7
Harrods,travel,2.0,1
Harrods,work-life balance,2.076923076923077,13
Harvey-Nichols,benefits,4.0,1
Harvey-Nichols,culture,3.0,4
Harvey-Nichols,diversity & inclusion,2.0,1
Harvey-Nichols,flexibility,3.0,4
Harvey-Nichols,growth,2.5,2
Harvey-Nichols,job role clarity,1.0,1
Harvey-Nichols,management,1.0,1
Harvey-Nichols,pay,1.3333333333333333,3
Harvey-Nichols,people,3.0,3
Harvey-Nichols,stress & pressure,1.3333333333333333,3
Harvey-Nichols,teamwork & collaboration,3.4,5
Harvey-Nichols,tools & resources,2.5,2
Harvey-Nichols,training & onboarding,3.0,3
Harvey-Nichols,work-life balance,1.75,4
Hastings-Direct,benefits,4.2,10
Hastings-Direct,culture,3.2,10
Hastings-Direct,diversity & inclusion,4.0,1
Hastings-Direct,flexibility,3.5,4
Hastings-Direct,growth,3.2,15
Hastings-Direct,job role clarity,2.6666666666666665,3
Hastings-Direct,management,3.3333333333333335,6
Hastings-Direct,pay,3.4,5
Hastings-Direct,people,3.9285714285714284,14
Hastings-Direct,performance feedback,2.5,2
Hastings-Direct,remote work,5.0,1
Hastings-Direct,stress & pressure,1.5,4
Hastings-Direct,teamwork & collaboration,4.285714285714286,7
Hastings-Direct,tools & resources,4.0,6
Hastings-Direct,training & onboarding,3.142857142857143,7
Hastings-Direct,work-life balance,4.0,8
Hays,benefits,3.909090909090909,11
Hays,culture,4.090909090909091,44
Hays,diversity & inclusion,5.0,1
Hays,flexibility,2.4444444444444446,9
Hays,growth,4.333333333333333,54
Hays,job role clarity,3.3333333333333335,18
Hays,management,3.395348837209302,43
Hays,pay,2.0,16
Hays,people,4.1,30
Hays,performance feedback,3.6666666666666665,9
Hays,remote work,5.0,1
Hays,stress & pressure,1.95,20
Hays,teamwork & collaboration,3.9393939393939394,33
Hays,tools & resources,4.023255813953488,43
Hays,training & onboarding,4.317460317460317,63
Hays,travel,5.0,1
Hays,work-life balance,2.15,40
Health-Education-England,flexibility,4.0,2
Health-Education-England,management,1.0,1
Health-Education-England,teamwork & collaboration,4.0,1
Health-Education-England,tools & resources,4.0,1
Health-Education-England,work-life balance,4.0,1
Her-Majesty-s-Revenue-and-Customs,benefits,4.0,2
Her-Majesty-s-Revenue-and-Customs,culture,3.0,2
Her-Majesty-s-Revenue-and-Customs,flexibility,4.0,8
Her-Majesty-s-Revenue-and-Customs,growth,2.4,15
Her-Majesty-s-Revenue-and-Customs,job role clarity,2.0,1
Her-Majesty-s-Revenue-and-Customs,job security,4.0,2
Her-Majesty-s-Revenue-and-Customs,management,1.8181818181818181,11
Her-Majesty-s-Revenue-and-Customs,pay,2.727272727272727,11
Her-Majesty-s-Revenue-and-Customs,people,3.2857142857142856,14
Her-Majesty-s-Revenue-and-Customs,performance feedback,2.0,1
Her-Majesty-s-Revenue-and-Customs,remote work,4.0,2
Her-Majesty-s-Revenue-and-Customs,stress & pressure,3.5,2
Her-Majesty-s-Revenue-and-Customs,teamwork & collaboration,3.0,4
Her-Majesty-s-Revenue-and-Customs,tools & resources,4.5,2
Her-Majesty-s-Revenue-and-Customs,training & onboarding,2.6666666666666665,6
Her-Majesty-s-Revenue-and-Customs,travel,1.0,1
Her-Majesty-s-Revenue-and-Customs,work-life balance,3.9166666666666665,12
Hilton,benefits,3.4545454545454546,11
Hilton,culture,4.2,5
Hilton,diversity & inclusion,5.0,1
Hilton,flexibility,3.142857142857143,7
Hilton,growth,3.25,12
Hilton,job role clarity,1.5,2
Hilton,management,2.5,6
Hilton,pay,1.7142857142857142,21
Hilton,people,2.9285714285714284,14
Hilton,performance feedback,1.0,1
Hilton,stress & pressure,1.8,5
Hilton,teamwork & collaboration,3.7,10
Hilton,tools & resources,3.0,2
Hilton,training & onboarding,3.0,2
Hilton,travel,4.0,2
Hilton,work-life balance,2.375,16
Hitachi-Capital-UK,benefits,4.6,5
Hitachi-Capital-UK,culture,5.0,2
Hitachi-Capital-UK,flexibility,2.0,1
Hitachi-Capital-UK,growth,3.0,4
Hitachi-Capital-UK,management,2.3333333333333335,3
Hitachi-Capital-UK,pay,4.833333333333333,6
Hitachi-Capital-UK,people,3.0,6
Hitachi-Capital-UK,remote work,5.0,1
Hitachi-Capital-UK,teamwork & collaboration,2.6666666666666665,3
Hitachi-Capital-UK,tools & resources,5.0,1
Hitachi-Capital-UK,training & onboarding,2.0,1
Hitachi-Capital-UK,work-life balance,3.0,2
Holiday-Inn,benefits,2.5,2
Holiday-Inn,culture,1.0,1
Holiday-Inn,flexibility,1.0,1
Holiday-Inn,growth,2.75,4
Holiday-Inn,management,2.4,5
Holiday-Inn,pay,2.6666666666666665,6
Holiday-Inn,people,3.0,3
Holiday-Inn,performance feedback,1.0,1
Holiday-Inn,teamwork & collaboration,2.8333333333333335,6
Holiday-Inn,tools & resources,5.0,1
Holiday-Inn,work-life balance,1.0,1
Holiday-Inn-Express,benefits,5.0,1
Holiday-Inn-Express,growth,4.0,1
Holiday-Inn-Express,management,1.0,1
Holiday-Inn-Express,pay,4.0,2
Holiday-Inn-Express,work-life balance,2.5,2
Home-Group,benefits,4.0,1
Home-Group,culture,5.0,1
Home-Group,flexibility,3.0,3
Home-Group,growth,4.5,2
Home-Group,job role clarity,1.5,2
Home-Group,management,2.8333333333333335,6
Home-Group,pay,2.75,4
Home-Group,people,3.1666666666666665,6
Home-Group,stress & pressure,1.0,1
Home-Group,teamwork & collaboration,4.5,2
Home-Group,tools & resources,4.333333333333333,3
Home-Group,training & onboarding,5.0,1
Home-Group,travel,1.0,1
Home-Group,work-life balance,1.5,2
Home-Office,benefits,3.3333333333333335,3
Home-Office,culture,1.75,4
Home-Office,diversity & inclusion,4.0,2
Home-Office,flexibility,3.142857142857143,7
Home-Office,growth,2.5,4
Home-Office,job role clarity,1.3333333333333333,3
Home-Office,job security,4.0,1
Home-Office,management,1.6666666666666667,6
Home-Office,pay,2.3333333333333335,3
Home-Office,people,3.5714285714285716,7
Home-Office,remote work,2.5,2
Home-Office,stress & pressure,1.5,2
Home-Office,teamwork & collaboration,4.0,2
Home-Office,tools & resources,2.5,2
Home-Office,training & onboarding,3.0,2
Home-Office,work-life balance,3.0,3
Hyatt,benefits,4.0,2
Hyatt,culture,4.0,3
Hyatt,flexibility,4.0,1
Hyatt,growth,4.0,1
Hyatt,management,1.0,2
Hyatt,pay,4.0,1
Hyatt,people,4.0,1
Hyatt,work-life balance,3.0,2
IBM,benefits,3.45,20
IBM,culture,3.0588235294117645,17
IBM,diversity & inclusion,3.0,5
IBM,flexibility,3.7777777777777777,18
IBM,growth,2.948717948717949,39
IBM,job role clarity,2.8947368421052633,19
IBM,job security,1.0,5
IBM,management,2.3448275862068964,29
IBM,pay,2.2857142857142856,35
IBM,people,3.272727272727273,44
IBM,performance feedback,1.3333333333333333,6
IBM,remote work,3.857142857142857,7
IBM,stress & pressure,2.1666666666666665,6
IBM,teamwork & collaboration,3.2222222222222223,18
IBM,tools & resources,3.1785714285714284,28
IBM,training & onboarding,3.235294117647059,17
IBM,travel,2.25,4
IBM,work-life balance,3.269230769230769,26
IHG-Hotels-and-Resorts,benefits,3.375,8
IHG-Hotels-and-Resorts,culture,4.5,6
IHG-Hotels-and-Resorts,flexibility,3.2857142857142856,7
IHG-Hotels-and-Resorts,growth,2.8333333333333335,6
IHG-Hotels-and-Resorts,job role clarity,3.0,3
IHG-Hotels-and-Resorts,management,1.7142857142857142,7
IHG-Hotels-and-Resorts,pay,3.0,8
IHG-Hotels-and-Resorts,people,4.0,7
IHG-Hotels-and-Resorts,remote work,4.0,1
IHG-Hotels-and-Resorts,stress & pressure,2.0,4
IHG-Hotels-and-Resorts,teamwork & collaboration,3.125,8
IHG-Hotels-and-Resorts,tools & resources,2.0,3
IHG-Hotels-and-Resorts,training & onboarding,1.0,1
IHG-Hotels-and-Resorts,travel,2.5,2
IHG-Hotels-and-Resorts,work-life balance,3.2,10
ISS-Facility-Services,benefits,2.0,3
ISS-Facility-Services,culture,2.0,3
ISS-Facility-Services,flexibility,1.0,2
ISS-Facility-Services,growth,2.5,2
ISS-Facility-Services,job role clarity,1.0,1
ISS-Facility-Services,management,2.0,14
ISS-Facility-Services,pay,2.5,6
ISS-Facility-Services,people,3.0,3
ISS-Facility-Services,performance feedback,5.0,1
ISS-Facility-Services,remote work,3.0,1
ISS-Facility-Services,teamwork & collaboration,4.0,4
ISS-Facility-Services,tools & resources,2.142857142857143,7
ISS-Facility-Services,training & onboarding,1.0,1
ISS-Facility-Services,travel,1.0,1
ISS-Facility-Services,work-life balance,3.0,3
Immediate-Media-Company,benefits,3.0,3
Immediate-Media-Company,culture,3.5,4
Immediate-Media-Company,flexibility,4.0,1
Immediate-Media-Company,growth,2.5,4
Immediate-Media-Company,management,3.0,5
Immediate-Media-Company,pay,1.5,2
Immediate-Media-Company,people,2.5,2
Immediate-Media-Company,performance feedback,2.5,2
Immediate-Media-Company,teamwork & collaboration,4.25,4
Immediate-Media-Company,tools & resources,5.0,1
Immediate-Media-Company,training & onboarding,2.0,1
Immediate-Media-Company,travel,2.0,1
Immediate-Media-Company,work-life balance,3.0,2
Imperial-College-London,benefits,3.0,8
Imperial-College-London,culture,3.4545454545454546,22
Imperial-College-London,diversity & inclusion,5.0,3
Imperial-College-London,flexibility,4.222222222222222,9
Imperial-College-London,growth,3.4285714285714284,21
Imperial-College-London,job role clarity,3.5,4
Imperial-College-London,management,2.5384615384615383,13
Imperial-College-London,pay,3.25,16
Imperial-College-London,people,4.090909090909091,22
Imperial-College-London,performance feedback,3.75,4
Imperial-College-London,remote work,4.0,1
Imperial-College-London,stress & pressure,1.5,6
Imperial-College-London,teamwork & collaboration,3.2941176470588234,17
Imperial-College-London,tools & resources,3.9444444444444446,18
Imperial-College-London,training & onboarding,3.0,7
Imperial-College-London,travel,2.75,4
Imperial-College-London,work-life balance,3.6153846153846154,13
Indeed,growth,2.0,1
Indeed,pay,3.0,2
Indeed,people,5.0,1
Indeed,work-life balance,1.0,1
Intelligent-Office-UK,culture,2.0,1
Intelligent-Office-UK,management,4.0,1
Intelligent-Office-UK,training & onboarding,2.0,1
Interserve,benefits,4.0,3
Interserve,culture,2.8333333333333335,6
Interserve,flexibility,4.166666666666667,6
Interserve,growth,2.8,5
Interserve,job role clarity,2.6,5
Interserve,management,1.4375,16
Interserve,pay,1.9,10
Interserve,people,3.0714285714285716,14
Interserve,performance feedback,1.0,1
Interserve,stress & pressure,2.8,5
Interserve,teamwork & collaboration,3.5,4
Interserve,tools & resources,2.4,5
Interserve,training & onboarding,2.5,4
Interserve,work-life balance,3.4285714285714284,7
Iron-Mountain-Inc,culture,5.0,1
Iron-Mountain-Inc,growth,5.0,1
Iron-Mountain-Inc,job role clarity,5.0,1
Iron-Mountain-Inc,job security,3.0,2
Iron-Mountain-Inc,management,1.0,1
Iron-Mountain-Inc,pay,1.0,1
Iron-Mountain-Inc,people,3.75,4
Irwin-Mitchell,benefits,3.0,5
Irwin-Mitchell,culture,3.142857142857143,7
Irwin-Mitchell,diversity & inclusion,2.5,2
Irwin-Mitchell,flexibility,3.3333333333333335,3
Irwin-Mitchell,growth,2.4285714285714284,7
Irwin-Mitchell,job role clarity,2.0,1
Irwin-Mitchell,management,1.0,2
Irwin-Mitchell,pay,1.5555555555555556,9
Irwin-Mitchell,people,2.0,3
Irwin-Mitchell,stress & pressure,1.0,2
Irwin-Mitchell,teamwork & collaboration,4.0,4
Irwin-Mitchell,tools & resources,3.1666666666666665,6
Irwin-Mitchell,training & onboarding,2.6666666666666665,3
Irwin-Mitchell,work-life balance,3.75,4
J-P-Morgan,benefits,4.315789473684211,19
J-P-Morgan,culture,3.5714285714285716,28
J-P-Morgan,diversity & inclusion,4.0,5
J-P-Morgan,flexibility,3.5,4
J-P-Morgan,growth,2.9,20
J-P-Morgan,job role clarity,2.4,10
J-P-Morgan,job security,4.0,1
J-P-Morgan,management,2.1538461538461537,13
J-P-Morgan,pay,3.2,35
J-P-Morgan,people,3.966666666666667,30
J-P-Morgan,performance feedback,2.3333333333333335,3
J-P-Morgan,remote work,4.0,1
J-P-Morgan,stress & pressure,1.7058823529411764,17
J-P-Morgan,teamwork & collaboration,3.588235294117647,17
J-P-Morgan,tools & resources,3.1666666666666665,12
J-P-Morgan,training & onboarding,4.0,7
J-P-Morgan,travel,3.6363636363636362,11
J-P-Morgan,work-life balance,2.5945945945945947,37
J-Sainsbury,benefits,3.5588235294117645,34
J-Sainsbury,culture,3.163265306122449,49
J-Sainsbury,diversity & inclusion,4.333333333333333,3
J-Sainsbury,flexibility,3.138888888888889,72
J-Sainsbury,growth,3.0,52
J-Sainsbury,job role clarity,2.5555555555555554,27
J-Sainsbury,job security,3.0,2
J-Sainsbury,management,2.033333333333333,120
J-Sainsbury,pay,3.2845528455284554,123
J-Sainsbury,people,3.2336448598130842,107
J-Sainsbury,performance feedback,1.4,5
J-Sainsbury,remote work,5.0,1
J-Sainsbury,stress & pressure,1.875,24
J-Sainsbury,teamwork & collaboration,3.3653846153846154,52
J-Sainsbury,tools & resources,2.888888888888889,18
J-Sainsbury,training & onboarding,3.128205128205128,39
J-Sainsbury,travel,2.0,3
J-Sainsbury,work-life balance,2.9,130
JLL,benefits,3.8333333333333335,6
JLL,culture,3.5,6
JLL,diversity & inclusion,3.3333333333333335,3
JLL,flexibility,4.5,2
JLL,growth,2.0,13
JLL,job role clarity,3.0,2
JLL,management,1.0,5
JLL,pay,2.0,8
JLL,people,3.111111111111111,9
JLL,remote work,5.0,1
JLL,stress & pressure,1.3333333333333333,3
JLL,teamwork & collaboration,3.0,9
JLL,tools & resources,2.75,4
JLL,training & onboarding,3.0,3
JLL,work-life balance,2.75,8
JLT-Group,benefits,4.0,2
JLT-Group,diversity & inclusion,1.0,1
JLT-Group,flexibility,4.0,1
JLT-Group,growth,4.0,1
JLT-Group,management,1.0,2
JLT-Group,teamwork & collaboration,1.0,1
JP-Boden-and-Co,culture,2.5,2
JP-Boden-and-Co,growth,1.0,1
JP-Boden-and-Co,management,1.0,1
JP-Boden-and-Co,people,4.666666666666667,3
JP-Boden-and-Co,teamwork & collaboration,3.5,2
JP-Boden-and-Co,training & onboarding,4.0,1
Jaguar-Land-Rover,benefits,4.166666666666667,18
Jaguar-Land-Rover,culture,2.875,24
Jaguar-Land-Rover,diversity & inclusion,4.0,1
Jaguar-Land-Rover,flexibility,3.933333333333333,15
Jaguar-Land-Rover,growth,3.404255319148936,47
Jaguar-Land-Rover,job role clarity,2.4166666666666665,12
Jaguar-Land-Rover,job security,5.0,1
Jaguar-Land-Rover,management,2.1142857142857143,35
Jaguar-Land-Rover,pay,3.8,35
Jaguar-Land-Rover,people,3.7037037037037037,27
Jaguar-Land-Rover,performance feedback,1.1666666666666667,6
Jaguar-Land-Rover,remote work,2.3333333333333335,3
Jaguar-Land-Rover,stress & pressure,1.8,5
Jaguar-Land-Rover,teamwork & collaboration,3.6153846153846154,13
Jaguar-Land-Rover,tools & resources,3.076923076923077,13
Jaguar-Land-Rover,training & onboarding,3.090909090909091,11
Jaguar-Land-Rover,work-life balance,3.130434782608696,23
James-Hay-Partnership,benefits,4.333333333333333,3
James-Hay-Partnership,culture,1.0,1
James-Hay-Partnership,flexibility,4.0,1
James-Hay-Partnership,growth,1.5,2
James-Hay-Partnership,job role clarity,4.0,1
James-Hay-Partnership,management,2.0,7
James-Hay-Partnership,pay,2.5,2
James-Hay-Partnership,people,4.333333333333333,3
James-Hay-Partnership,performance feedback,1.5,2
James-Hay-Partnership,teamwork & collaboration,2.6666666666666665,3
James-Hay-Partnership,tools & resources,1.0,1
James-Hay-Partnership,training & onboarding,1.0,1
James-Hay-Partnership,work-life balance,4.0,3
John-Lewis-and-Partners,benefits,3.8125,32
John-Lewis-and-Partners,culture,3.8076923076923075,26
John-Lewis-and-Partners,diversity & inclusion,3.75,4
John-Lewis-and-Partners,flexibility,3.4545454545454546,11
John-Lewis-and-Partners,growth,2.7419354838709675,31
John-Lewis-and-Partners,job role clarity,2.2,10
John-Lewis-and-Partners,job security,4.0,1
John-Lewis-and-Partners,management,2.2,30
John-Lewis-and-Partners,pay,3.1555555555555554,45
John-Lewis-and-Partners,people,3.8125,32
John-Lewis-and-Partners,performance feedback,2.3333333333333335,3
John-Lewis-and-Partners,remote work,4.0,1
John-Lewis-and-Partners,stress & pressure,1.8461538461538463,13
John-Lewis-and-Partners,teamwork & collaboration,4.153846153846154,26
John-Lewis-and-Partners,tools & resources,3.6,15
John-Lewis-and-Partners,training & onboarding,3.3333333333333335,6
John-Lewis-and-Partners,travel,4.0,1
John-Lewis-and-Partners,work-life balance,2.6785714285714284,28
Jurys-Inns,benefits,3.0,2
Jurys-Inns,flexibility,1.0,1
Jurys-Inns,management,1.0,3
Jurys-Inns,pay,1.75,4
Jurys-Inns,people,4.333333333333333,3
Jurys-Inns,stress & pressure,2.0,1
Jurys-Inns,work-life balance,2.0,2
KPMG,benefits,3.4285714285714284,21
KPMG,culture,3.484848484848485,33
KPMG,diversity & inclusion,3.5,4
KPMG,flexibility,3.9047619047619047,21
KPMG,growth,2.9555555555555557,45
KPMG,job role clarity,2.75,8
KPMG,management,2.380952380952381,21
KPMG,pay,2.176470588235294,34
KPMG,people,3.896551724137931,58
KPMG,performance feedback,3.6666666666666665,3
KPMG,remote work,4.25,4
KPMG,stress & pressure,1.7058823529411764,17
KPMG,teamwork & collaboration,3.3333333333333335,21
KPMG,tools & resources,3.6153846153846154,13
KPMG,training & onboarding,3.5,18
KPMG,travel,3.5,4
KPMG,work-life balance,2.547169811320755,53
Kent-County-Council,benefits,4.0,1
Kent-County-Council,flexibility,4.0,1
Kent-County-Council,growth,1.0,1
Kent-County-Council,pay,2.0,1
Kent-County-Council,people,4.0,1
Kent-County-Council,tools & resources,4.0,1
Kent-County-Council,training & onboarding,1.0,1
Kent-County-Council,work-life balance,4.0,3
Kier-Group,benefits,4.0,3
Kier-Group,culture,3.5,4
Kier-Group,flexibility,3.3333333333333335,3
Kier-Group,growth,3.8,10
Kier-Group,job role clarity,3.1666666666666665,6
Kier-Group,job security,1.0,1
Kier-Group,management,2.142857142857143,7
Kier-Group,pay,2.5,2
Kier-Group,people,3.6666666666666665,9
Kier-Group,performance feedback,4.0,1
Kier-Group,stress & pressure,1.5,2
Kier-Group,teamwork & collaboration,3.375,8
Kier-Group,tools & resources,3.3333333333333335,6
Kier-Group,training & onboarding,4.5,6
Kier-Group,work-life balance,3.142857142857143,7
King-s-College-London,benefits,3.6,5
King-s-College-London,culture,3.230769230769231,13
King-s-College-London,flexibility,2.5,2
King-s-College-London,growth,3.0,7
King-s-College-London,job role clarity,2.5,2
King-s-College-London,job security,1.0,1
King-s-College-London,management,2.3333333333333335,9
King-s-College-London,pay,2.625,8
King-s-College-London,people,3.75,8
King-s-College-London,performance feedback,2.0,1
King-s-College-London,stress & pressure,3.0,3
King-s-College-London,teamwork & collaboration,4.333333333333333,3
King-s-College-London,tools & resources,3.0,4
King-s-College-London,training & onboarding,4.5,2
King-s-College-London,work-life balance,2.857142857142857,7
Kingsley-Healthcare,benefits,5.0,2
Kingsley-Healthcare,culture,4.5,2
Kingsley-Healthcare,growth,5.0,4
Kingsley-Healthcare,job role clarity,5.0,1
Kingsley-Healthcare,management,4.0,3
Kingsley-Healthcare,pay,3.3333333333333335,3
Kingsley-Healthcare,people,4.333333333333333,3
Kingsley-Healthcare,performance feedback,4.5,2
Kingsley-Healthcare,remote work,1.0,1
Kingsley-Healthcare,teamwork & collaboration,4.222222222222222,9
